"subject","task","congurancy","block","trial","accuracy","rt"
"subj002","word_reading","congruent",6,8,1,834
"subj002","ink_naming","incongruent",6,9,1,1000
"subj002","ink_naming","congruent",6,10,1,831
"subj002","ink_naming","incongruent",6,12,1,1249
"subj002","ink_naming","incongruent",6,13,1,1181
"subj002","word_reading","congruent",6,14,1,676
"subj002","ink_naming","congruent",6,15,1,1071
"subj002","ink_naming","incongruent",6,16,1,984
"subj002","ink_naming","incongruent",6,17,1,1108
"subj002","word_reading","incongruent",6,18,1,629
"subj002","ink_naming","congruent",6,20,1,889
"subj002","word_reading","congruent",6,21,1,619
"subj002","ink_naming","congruent",6,22,1,893
"subj002","ink_naming","incongruent",6,23,1,973
"subj002","word_reading","congruent",6,24,1,708
"subj002","ink_naming","incongruent",6,25,1,1237
"subj002","ink_naming","incongruent",6,26,1,1135
"subj002","ink_naming","congruent",6,27,1,1216
"subj002","ink_naming","congruent",6,28,1,821
"subj002","ink_naming","congruent",6,30,1,984
"subj002","ink_naming","incongruent",6,31,1,1302
"subj002","ink_naming","congruent",6,32,1,1013
"subj002","ink_naming","incongruent",6,33,1,1049
"subj002","word_reading","incongruent",6,34,1,750
"subj002","ink_naming","incongruent",6,35,1,1137
"subj002","word_reading","incongruent",6,36,1,744
"subj002","ink_naming","congruent",6,37,1,860
"subj002","ink_naming","congruent",6,38,1,336
"subj002","word_reading","congruent",6,39,1,876
"subj002","ink_naming","congruent",6,40,1,973
"subj002","word_reading","congruent",6,41,1,810
"subj002","word_reading","incongruent",6,42,1,860
"subj002","word_reading","congruent",6,43,1,795
"subj002","ink_naming","congruent",6,44,1,929
"subj002","word_reading","incongruent",6,46,1,816
"subj002","word_reading","congruent",6,47,1,669
"subj002","word_reading","congruent",6,48,1,693
"subj002","ink_naming","congruent",6,50,1,1003
"subj002","ink_naming","congruent",7,1,1,876
"subj002","word_reading","incongruent",7,2,1,727
"subj002","word_reading","incongruent",7,3,1,687
"subj002","ink_naming","incongruent",7,4,1,1200
"subj002","ink_naming","incongruent",7,5,1,957
"subj002","word_reading","congruent",7,6,1,574
"subj002","ink_naming","incongruent",7,7,1,1152
"subj002","word_reading","congruent",7,8,1,686
"subj002","word_reading","congruent",7,9,1,678
"subj002","word_reading","congruent",7,11,1,672
"subj002","ink_naming","incongruent",7,12,1,1121
"subj002","ink_naming","congruent",7,13,1,900
"subj002","ink_naming","incongruent",7,14,1,1091
"subj002","ink_naming","incongruent",7,15,1,1263
"subj002","word_reading","incongruent",7,16,1,902
"subj002","ink_naming","incongruent",7,17,1,1311
"subj002","word_reading","congruent",7,18,1,632
"subj002","ink_naming","incongruent",7,19,1,1260
"subj002","word_reading","incongruent",7,20,1,586
"subj002","ink_naming","congruent",7,21,1,916
"subj002","word_reading","congruent",7,22,1,731
"subj002","ink_naming","incongruent",7,23,1,1344
"subj002","ink_naming","incongruent",7,24,1,1157
"subj002","word_reading","incongruent",7,25,1,824
"subj002","word_reading","incongruent",7,26,1,713
"subj002","ink_naming","congruent",7,27,1,1001
"subj002","word_reading","incongruent",7,28,1,762
"subj002","word_reading","congruent",7,29,1,862
"subj002","word_reading","congruent",7,30,1,622
"subj002","word_reading","congruent",7,31,1,675
"subj002","word_reading","incongruent",7,32,1,752
"subj002","word_reading","congruent",7,33,1,707
"subj002","word_reading","incongruent",7,34,1,597
"subj002","ink_naming","congruent",7,35,1,988
"subj002","word_reading","incongruent",7,36,1,789
"subj002","word_reading","incongruent",7,37,1,702
"subj002","ink_naming","congruent",7,38,1,1009
"subj002","ink_naming","congruent",7,39,1,867
"subj002","word_reading","incongruent",7,41,1,640
"subj002","ink_naming","congruent",7,42,1,1030
"subj002","word_reading","congruent",7,43,1,659
"subj002","word_reading","incongruent",7,44,1,667
"subj002","ink_naming","incongruent",7,45,1,1238
"subj002","ink_naming","incongruent",7,46,1,1149
"subj002","word_reading","congruent",7,47,1,2180
"subj002","ink_naming","incongruent",7,48,1,952
"subj002","ink_naming","incongruent",7,49,1,1257
"subj002","ink_naming","incongruent",7,50,1,1171
"subj002","word_reading","incongruent",8,1,1,597
"subj002","word_reading","congruent",8,2,1,720
"subj002","ink_naming","incongruent",8,3,1,1172
"subj002","word_reading","congruent",8,4,1,679
"subj002","word_reading","congruent",8,5,1,703
"subj002","word_reading","incongruent",8,6,1,844
"subj002","word_reading","congruent",8,7,1,739
"subj002","word_reading","congruent",8,8,1,593
"subj002","word_reading","congruent",8,9,0,618
"subj002","word_reading","congruent",8,10,1,480
"subj002","word_reading","incongruent",8,11,1,780
"subj002","word_reading","incongruent",8,12,1,687
"subj002","word_reading","congruent",8,13,1,734
"subj002","ink_naming","congruent",8,14,1,1023
"subj002","ink_naming","incongruent",8,15,1,1085
"subj002","ink_naming","incongruent",8,16,1,1140
"subj002","word_reading","incongruent",8,17,1,815
"subj002","ink_naming","congruent",8,18,1,955
"subj002","ink_naming","congruent",8,19,1,1031
"subj002","ink_naming","incongruent",8,20,1,1155
"subj002","ink_naming","congruent",8,21,1,784
"subj002","ink_naming","congruent",8,22,1,864
"subj002","word_reading","incongruent",8,23,1,618
"subj002","word_reading","congruent",8,24,1,809
"subj002","word_reading","incongruent",8,25,1,639
"subj002","ink_naming","congruent",8,26,1,951
"subj002","ink_naming","congruent",8,27,1,1082
"subj002","word_reading","incongruent",8,28,1,766
"subj002","word_reading","congruent",8,29,1,630
"subj002","ink_naming","incongruent",8,30,1,903
"subj002","word_reading","congruent",8,31,1,782
"subj002","ink_naming","incongruent",8,33,1,1230
"subj002","word_reading","incongruent",8,34,1,730
"subj002","word_reading","incongruent",8,35,1,738
"subj002","word_reading","incongruent",8,36,1,724
"subj002","ink_naming","congruent",8,37,1,1079
"subj002","word_reading","incongruent",8,38,1,955
"subj002","word_reading","congruent",8,39,1,737
"subj002","word_reading","congruent",8,41,1,801
"subj002","word_reading","congruent",8,42,1,682
"subj002","ink_naming","incongruent",8,43,1,1072
"subj002","ink_naming","congruent",8,44,1,1014
"subj002","word_reading","incongruent",8,45,1,852
"subj002","word_reading","incongruent",8,46,1,685
"subj002","word_reading","congruent",8,47,1,697
"subj002","word_reading","congruent",8,48,1,643
"subj002","word_reading","congruent",8,49,1,657
"subj002","word_reading","incongruent",8,50,1,642
"subj003","word_reading","congruent",1,1,1,746
"subj003","word_reading","congruent",1,2,1,596
"subj003","word_reading","incongruent",1,3,1,753
"subj003","word_reading","congruent",1,4,1,822
"subj003","word_reading","incongruent",1,5,1,610
"subj003","ink_naming","congruent",1,6,1,1111
"subj003","ink_naming","incongruent",1,7,1,996
"subj003","word_reading","congruent",1,8,1,680
"subj003","ink_naming","congruent",1,9,1,1134
"subj003","ink_naming","incongruent",1,10,1,1154
"subj003","word_reading","congruent",1,11,1,768
"subj003","word_reading","incongruent",1,12,1,708
"subj003","ink_naming","incongruent",1,13,1,1071
"subj003","word_reading","incongruent",1,14,1,852
"subj003","ink_naming","incongruent",1,15,1,1185
"subj003","word_reading","congruent",1,16,1,651
"subj003","word_reading","congruent",1,17,1,574
"subj003","word_reading","incongruent",1,18,1,751
"subj003","ink_naming","congruent",1,19,1,961
"subj003","ink_naming","incongruent",1,20,1,1222
"subj003","ink_naming","incongruent",1,21,1,1250
"subj003","ink_naming","incongruent",1,22,1,1335
"subj003","ink_naming","incongruent",1,23,1,1151
"subj003","ink_naming","incongruent",1,24,1,1166
"subj003","ink_naming","congruent",1,25,0,960
"subj003","word_reading","incongruent",1,26,1,649
"subj003","word_reading","incongruent",1,27,1,484
"subj003","word_reading","incongruent",1,28,1,600
"subj003","word_reading","congruent",1,29,1,764
"subj003","word_reading","incongruent",1,30,1,885
"subj003","word_reading","congruent",1,31,1,561
"subj003","ink_naming","incongruent",1,32,1,1225
"subj003","word_reading","congruent",1,33,1,657
"subj003","word_reading","congruent",1,34,1,779
"subj003","ink_naming","incongruent",1,35,1,1324
"subj003","ink_naming","incongruent",1,36,1,1054
"subj003","word_reading","incongruent",1,37,1,512
"subj003","ink_naming","incongruent",1,38,1,1120
"subj003","ink_naming","incongruent",1,39,1,1219
"subj003","ink_naming","incongruent",1,40,1,1245
"subj003","ink_naming","incongruent",1,41,1,1199
"subj003","word_reading","incongruent",1,42,1,707
"subj003","ink_naming","congruent",1,43,1,1307
"subj003","word_reading","congruent",1,44,1,796
"subj003","ink_naming","incongruent",1,45,1,1112
"subj003","word_reading","congruent",1,46,1,718
"subj003","word_reading","incongruent",1,47,1,801
"subj003","ink_naming","incongruent",1,48,1,1196
"subj003","ink_naming","congruent",1,49,1,998
"subj003","word_reading","congruent",1,50,1,719
"subj003","word_reading","incongruent",2,1,1,768
"subj003","word_reading","congruent",2,2,1,641
"subj003","word_reading","congruent",2,3,1,675
"subj003","word_reading","incongruent",2,4,1,800
"subj003","ink_naming","congruent",2,5,1,958
"subj003","word_reading","incongruent",2,6,1,783
"subj003","word_reading","congruent",2,7,1,589
"subj003","word_reading","incongruent",2,8,1,811
"subj003","ink_naming","incongruent",2,9,1,1277
"subj003","ink_naming","incongruent",2,10,1,1104
"subj003","ink_naming","incongruent",2,11,1,992
"subj003","word_reading","congruent",2,12,1,730
"subj003","word_reading","congruent",2,13,1,724
"subj003","word_reading","congruent",2,14,1,544
"subj003","ink_naming","incongruent",2,15,1,1210
"subj003","word_reading","congruent",2,16,1,497
"subj003","word_reading","congruent",2,17,1,623
"subj003","word_reading","congruent",2,18,1,865
"subj003","word_reading","incongruent",2,19,1,798
"subj003","ink_naming","incongruent",2,20,1,1161
"subj003","ink_naming","congruent",2,21,1,716
"subj003","ink_naming","congruent",2,22,1,1008
"subj003","word_reading","incongruent",2,23,1,613
"subj003","word_reading","incongruent",2,24,1,724
"subj003","ink_naming","congruent",2,25,1,1013
"subj003","ink_naming","incongruent",2,26,1,1196
"subj003","ink_naming","incongruent",2,27,0,1120
"subj003","ink_naming","congruent",2,28,1,985
"subj003","word_reading","congruent",2,29,1,651
"subj003","ink_naming","incongruent",2,30,1,1163
"subj003","word_reading","incongruent",2,31,1,655
"subj003","ink_naming","incongruent",2,32,1,1211
"subj003","word_reading","incongruent",2,33,0,624
"subj003","word_reading","congruent",2,34,1,569
"subj003","word_reading","incongruent",2,35,1,711
"subj003","ink_naming","congruent",2,36,1,954
"subj003","ink_naming","congruent",2,37,1,1045
"subj003","word_reading","congruent",2,38,1,547
"subj003","ink_naming","incongruent",2,39,1,1176
"subj003","word_reading","incongruent",2,40,1,818
"subj003","ink_naming","congruent",2,41,1,911
"subj003","ink_naming","congruent",2,42,1,1078
"subj003","ink_naming","incongruent",2,43,1,1233
"subj003","ink_naming","congruent",2,44,1,1059
"subj003","word_reading","congruent",2,45,1,590
"subj003","ink_naming","incongruent",2,46,1,1119
"subj003","word_reading","congruent",2,47,1,732
"subj003","word_reading","incongruent",2,48,1,576
"subj003","ink_naming","congruent",2,49,1,915
"subj003","ink_naming","congruent",2,50,0,1048
"subj003","ink_naming","congruent",3,1,1,1107
"subj003","ink_naming","incongruent",3,2,1,1183
"subj003","ink_naming","congruent",3,3,1,950
"subj003","ink_naming","congruent",3,4,1,937
"subj003","ink_naming","congruent",3,5,1,1193
"subj003","ink_naming","congruent",3,6,1,966
"subj003","ink_naming","congruent",3,7,1,1069
"subj003","word_reading","congruent",3,9,1,599
"subj003","ink_naming","incongruent",3,10,1,1110
"subj003","ink_naming","congruent",3,11,1,1036
"subj003","ink_naming","congruent",3,12,1,1086
"subj003","word_reading","congruent",3,13,1,701
"subj003","word_reading","incongruent",3,14,1,767
"subj003","word_reading","congruent",3,15,1,690
"subj003","word_reading","incongruent",3,16,1,754
"subj003","word_reading","congruent",3,17,1,556
"subj003","ink_naming","incongruent",3,18,1,1156
"subj003","ink_naming","incongruent",3,19,1,1129
"subj003","word_reading","congruent",3,20,1,682
"subj003","ink_naming","incongruent",3,21,1,1088
"subj003","word_reading","incongruent",3,22,1,893
"subj003","ink_naming","incongruent",3,23,1,1066
"subj003","word_reading","incongruent",3,24,1,692
"subj003","word_reading","incongruent",3,25,1,636
"subj003","word_reading","congruent",3,26,1,673
"subj003","ink_naming","congruent",3,27,1,1047
"subj003","word_reading","congruent",3,28,1,477
"subj003","ink_naming","incongruent",3,29,1,1132
"subj003","word_reading","congruent",3,30,1,671
"subj003","word_reading","incongruent",3,31,1,606
"subj003","ink_naming","congruent",3,32,1,984
"subj003","word_reading","incongruent",3,33,1,747
"subj003","word_reading","congruent",3,34,1,726
"subj003","word_reading","congruent",3,35,1,650
"subj003","word_reading","incongruent",3,36,1,951
"subj003","ink_naming","congruent",3,38,1,840
"subj003","word_reading","congruent",3,39,1,645
"subj003","ink_naming","incongruent",3,40,1,1246
"subj003","word_reading","congruent",3,42,0,693
"subj003","ink_naming","incongruent",3,43,1,1110
"subj003","word_reading","congruent",3,44,1,631
"subj003","ink_naming","congruent",3,45,1,1132
"subj003","word_reading","incongruent",3,46,1,535
"subj003","ink_naming","congruent",3,47,1,998
"subj003","ink_naming","congruent",3,48,1,983
"subj003","word_reading","incongruent",3,49,1,863
"subj003","word_reading","incongruent",3,50,1,714
"subj003","word_reading","congruent",4,1,1,803
"subj003","word_reading","congruent",4,2,1,724
"subj003","word_reading","incongruent",4,3,1,636
"subj003","word_reading","incongruent",4,4,1,758
"subj003","ink_naming","congruent",4,5,1,890
"subj003","word_reading","incongruent",4,6,1,601
"subj003","ink_naming","congruent",4,7,1,1121
"subj003","word_reading","incongruent",4,8,1,741
"subj003","ink_naming","congruent",4,9,1,842
"subj003","ink_naming","incongruent",4,10,1,1089
"subj003","word_reading","incongruent",4,11,1,781
"subj003","word_reading","incongruent",4,13,1,676
"subj003","ink_naming","congruent",4,14,1,905
"subj003","word_reading","incongruent",4,15,1,693
"subj003","ink_naming","congruent",4,16,1,1091
"subj003","ink_naming","congruent",4,17,1,943
"subj003","ink_naming","incongruent",4,18,1,1246
"subj003","word_reading","incongruent",4,19,1,785
"subj003","ink_naming","congruent",4,20,1,974
"subj003","ink_naming","congruent",4,21,1,818
"subj003","word_reading","congruent",4,22,1,617
"subj003","ink_naming","incongruent",4,23,1,1215
"subj003","word_reading","incongruent",4,24,1,902
"subj003","word_reading","incongruent",4,25,1,803
"subj003","word_reading","incongruent",4,26,1,621
"subj003","ink_naming","incongruent",4,27,1,1174
"subj003","word_reading","incongruent",4,28,1,681
"subj003","word_reading","congruent",4,29,1,644
"subj003","ink_naming","congruent",4,30,1,890
"subj003","ink_naming","congruent",4,31,1,923
"subj003","ink_naming","congruent",4,32,1,1084
"subj003","word_reading","congruent",4,33,1,888
"subj003","word_reading","congruent",4,34,1,764
"subj003","word_reading","incongruent",4,35,1,603
"subj003","ink_naming","incongruent",4,36,1,1079
"subj003","word_reading","congruent",4,37,1,911
"subj003","word_reading","incongruent",4,38,1,674
"subj003","word_reading","incongruent",4,39,1,641
"subj003","word_reading","congruent",4,40,1,654
"subj003","ink_naming","congruent",4,41,1,1239
"subj003","word_reading","congruent",4,42,1,736
"subj003","word_reading","congruent",4,43,1,671
"subj003","ink_naming","congruent",4,45,1,860
"subj003","ink_naming","incongruent",4,46,1,1138
"subj003","ink_naming","congruent",4,47,1,1070
"subj003","ink_naming","incongruent",4,48,1,1038
"subj003","word_reading","congruent",4,49,1,651
"subj003","word_reading","incongruent",4,50,1,762
"subj003","word_reading","incongruent",5,1,1,581
"subj003","word_reading","incongruent",5,2,1,518
"subj003","word_reading","congruent",5,3,1,671
"subj003","ink_naming","incongruent",5,4,1,1354
"subj003","ink_naming","incongruent",5,5,1,1070
"subj003","word_reading","incongruent",5,6,1,582
"subj003","word_reading","incongruent",5,7,1,708
"subj003","ink_naming","incongruent",5,8,1,1273
